cik,user,fx_user,ir_user,cp_user,year,dm
745394,0,0,1,0,2001,2001m12
745394,0,0,1,0,2002,2002m12
745394,1,0,1,0,2003,2003m12
745394,1,0,1,0,2004,2004m12
745394,0,0,1,0,2005,2005m12
745394,0,0,0,0,2006,2006m12
745448,0,0,0,0,1996,1996m12
745448,0,0,0,0,1997,1997m12
745448,1,0,1,0,1998,1998m12
745448,1,0,1,0,1999,1999m12
745448,1,0,1,0,2000,2000m12
745448,1,0,1,0,2001,2001m12
745448,1,0,1,0,2002,2002m12
745448,1,0,1,0,2003,2003m12
745448,1,0,1,0,2004,2004m12
745448,1,0,1,0,2005,2005m12
745456,0,0,0,0,2000,2000m12
745456,0,0,0,0,2001,2001m12
745456,0,0,0,0,2002,2002m12
745456,0,0,0,0,2003,2003m12
745456,0,0,0,0,2004,2004m12
745456,0,0,0,0,2005,2005m12
745456,0,0,0,0,2006,2006m12
745456,0,0,0,0,2007,2007m12
745456,0,0,0,0,2008,2008m12
745456,0,0,0,0,2009,2009m12
745469,0,,,,1996,1996m5
745469,0,,,,1997,1997m5
745469,0,,,,1998,1998m5
745469,0,0,0,0,1999,1999m5
745471,0,,,,1996,1996m12
745471,0,,,,1997,1997m12
745471,0,,,,1998,1998m12
745481,0,,,,1996,1996m12
745481,1,0,0,0,1997,1997m12
745481,1,0,0,0,1998,1998m12
745538,0,,,,1996,1996m12
745538,0,,,,1997,1997m12
745538,0,0,0,0,1998,1998m12
745538,0,0,0,0,1999,1999m12
745538,0,0,0,0,2000,2000m12
745538,0,0,0,0,2001,2001m12
745538,0,0,0,0,2002,2002m12
745538,0,0,0,0,2003,2003m12
745538,0,0,0,0,2004,2004m12
745538,0,0,0,0,2005,2005m12
745538,0,0,0,0,2006,2006m12
745538,0,0,0,0,2007,2007m12
745538,0,0,0,0,2008,2008m12
745538,0,0,0,0,2009,2009m12
745538,0,0,0,0,2010,2010m12
745538,0,,,,2011,2011m12
745543,0,,,,1996,1996m6
745543,0,,,,1997,1997m6
745543,0,,,,1998,1998m6
745543,0,,,,1999,1999m6
745543,0,,,,2000,2000m6
745543,0,,,,2001,2001m6
745543,0,,,,2002,2002m6
745543,0,,,,2003,2003m6
745543,0,0,0,0,2004,2004m6
745543,0,,,,2005,2005m6
745543,0,,,,2006,2006m6
745543,0,,,,2007,2007m6
745543,0,,,,2008,2008m6
745543,0,,,,2009,2009m6
745543,0,,,,2010,2010m6
745543,0,,,,2011,2011m6
745543,0,,,,2012,2012m6
745543,0,,,,2013,2013m6
745543,0,,,,2014,2014m6
745543,0,,,,2015,2015m6
745543,0,,,,2016,2016m6
745543,0,,,,2017,2017m6
745543,0,,,,2018,2018m6
745543,0,,,,2019,2019m6
745543,0,,,,2019,2019m9
745543,0,,,,2020,2020m6
745543,0,,,,2021,2021m6
745543,0,,,,2022,2022m6
745543,0,,,,2023,2023m6
745544,1,1,1,0,1996,1996m12
745544,1,1,1,0,1997,1997m12
745544,1,1,1,0,1998,1998m12
745544,1,1,1,0,1999,1999m12
745544,1,1,1,0,2000,2000m12
745544,1,1,1,0,2001,2001m12
745544,1,1,1,0,2002,2002m12
745544,1,1,1,0,2003,2003m12
745544,1,1,1,0,2004,2004m12
745544,1,1,1,0,2005,2005m12
745544,1,1,1,0,2006,2006m12
745544,1,1,1,0,2007,2007m12
745544,1,1,1,0,2008,2008m12
745544,1,1,1,0,2009,2009m12
745544,1,1,1,0,2010,2010m12
745544,1,1,1,0,2011,2011m12
745597,0,1,0,0,1997,1997m6
745597,0,0,0,0,1998,1998m6
745614,0,,,,1996,1996m12
745614,0,0,0,0,1997,1997m12
745614,0,0,0,0,1998,1998m12
745614,0,0,0,0,1999,1999m12
745614,0,0,0,0,2000,2000m12
745614,0,0,0,0,2001,2001m12
745614,0,0,0,0,2002,2002m12
745614,1,0,1,0,2003,2003m12
745614,1,0,1,0,2004,2004m12
745651,0,,,,1999,1999m6
745651,0,,,,2000,2000m6
745651,0,,,,2001,2001m6
745651,0,,,,2002,2002m6
745651,0,,,,2003,2003m6
745651,0,0,0,0,2004,2004m12
745651,0,0,0,0,2005,2005m12
745651,0,0,0,0,2006,2006m12
745651,0,0,0,0,2007,2007m12
745651,0,0,0,0,2008,2008m12
745651,0,0,0,0,2009,2009m12
745651,0,0,0,0,2010,2010m12
745655,0,,,,1996,1996m9
745655,0,,,,1997,1997m9
745655,0,0,0,0,1998,1998m9
745655,0,0,0,0,1999,1999m9
745655,0,0,0,0,2000,2000m9
745655,0,0,0,0,2001,2001m9
745655,0,0,0,0,2002,2002m9
745655,1,0,0,0,2003,2003m9
745655,0,0,0,0,2004,2004m9
745655,0,0,0,0,2005,2005m9
745655,0,0,0,0,2006,2006m9
745655,0,0,0,0,2006,2006m12
745655,0,0,0,0,2007,2007m12
745655,0,0,0,0,2008,2008m12
745655,0,0,0,0,2009,2009m12
745655,0,0,0,0,2010,2010m12
745732,0,,,,1996,1996m1
745732,0,,,,1997,1997m1
745732,0,,,,1998,1998m1
745732,0,,,,1999,1999m1
745732,0,0,0,0,2000,2000m1
745732,0,0,0,0,2001,2001m1
745732,0,0,0,0,2002,2002m1
745732,0,0,0,0,2003,2003m1
745732,0,0,0,0,2004,2004m1
745732,0,0,0,0,2005,2005m1
745732,0,0,0,0,2006,2006m1
745732,0,0,0,0,2007,2007m1
745732,0,0,0,0,2008,2008m1
745732,0,0,0,0,2009,2009m1
745732,0,0,0,0,2010,2010m1
745732,0,0,0,0,2011,2011m1
745732,0,0,0,0,2012,2012m1
745732,0,0,0,0,2013,2013m1
745732,0,0,0,0,2014,2014m1
745732,0,0,0,0,2015,2015m1
745732,0,0,0,0,2016,2016m1
745732,0,0,0,0,2017,2017m1
745732,0,0,0,0,2018,2018m1
745732,0,0,0,0,2019,2019m1
745732,0,0,0,0,2020,2020m1
745732,0,0,0,0,2021,2021m1
745732,0,0,0,0,2022,2022m1
745732,0,0,0,0,2023,2023m1
745732,0,0,0,0,2024,2024m1
745756,0,0,0,0,1996,1996m12
745756,0,0,0,0,1997,1997m12
745756,0,0,0,0,1998,1998m12
745756,0,0,0,0,1999,1999m12
745756,0,0,0,0,2000,2000m12
745774,0,,,,1996,1996m12
745774,0,0,0,0,1997,1997m12
745774,0,0,0,0,1998,1998m12
745774,0,0,0,0,1999,1999m12
745774,0,0,0,0,2000,2000m12
745774,0,0,0,0,2001,2001m12
745774,0,0,0,0,2002,2002m12
745774,0,0,0,0,2003,2003m12
745774,0,0,0,0,2004,2004m12
745774,0,0,0,0,2005,2005m12
745788,0,,,,1996,1996m12
745788,0,,,,1997,1997m12
745788,0,,,,1998,1998m12
745788,0,,,,1999,1999m12
745788,0,,,,2000,2000m12
745788,0,,,,2001,2001m12
745788,0,,,,2002,2002m12
745788,0,0,0,0,2003,2003m12
745788,0,0,0,0,2004,2004m12
745788,0,,,,2005,2005m12
745788,0,,,,2006,2006m12
745788,0,,,,2007,2007m12
745895,0,,,,1996,1996m10
745895,0,,,,1997,1997m10
745907,1,0,1,1,1996,1996m12
745907,1,0,0,1,1997,1997m12
745907,1,0,0,1,1998,1998m12
745932,0,,,,1996,1996m12
745932,0,,,,1997,1997m12
745932,0,0,0,0,1998,1998m12
745932,0,0,0,0,1999,1999m12
745932,0,0,0,0,2000,2000m12
745932,0,0,0,0,2001,2001m12
745933,0,,,,1996,1996m9
745933,0,,,,1997,1997m9
745933,0,,,,1998,1998m9
745933,0,0,0,0,1999,1999m9
745933,0,0,0,0,2000,2000m9
745981,0,0,0,0,1996,1996m12
745981,0,0,0,0,1997,1997m12
745981,0,0,0,0,1998,1998m12
745981,0,0,0,0,1999,1999m12
745981,0,0,0,0,2000,2000m12
745981,0,0,0,0,2001,2001m12
745981,0,0,0,0,2002,2002m12
745981,0,0,0,0,2003,2003m12
745981,0,0,0,0,2004,2004m12
745981,0,0,0,0,2005,2005m12
745981,0,0,0,0,2006,2006m12
745981,0,0,0,0,2007,2007m12
745981,0,0,0,0,2008,2008m12
745981,0,0,0,0,2009,2009m12
745981,0,0,1,0,2010,2010m12
745981,0,0,1,0,2011,2011m12
745981,0,0,1,0,2012,2012m12
745981,1,0,1,0,2013,2013m12
745981,0,0,1,0,2014,2014m12
745981,0,0,1,0,2015,2015m12
745981,1,0,1,0,2016,2016m12
745981,1,0,1,0,2017,2017m12
745981,1,0,1,0,2018,2018m12
746072,0,,,,1996,1996m4
746072,0,,,,1997,1997m4
746072,0,,,,1998,1998m4
746156,0,,,,1996,1996m12
746210,0,0,0,0,1996,1996m6
746210,0,,,,1996,1996m12
746210,0,,,,1997,1997m12
746210,0,,,,1998,1998m12
746210,0,0,0,0,1999,1999m12
746210,0,0,0,0,2000,2000m12
746210,0,0,0,0,2001,2001m12
746210,0,,,,2002,2002m12
746210,0,,,,2003,2003m12
746210,0,0,0,0,2004,2004m12
746210,1,0,0,0,2006,2006m12
746210,1,0,0,0,2007,2007m12
746210,1,0,0,0,2008,2008m12
746210,1,0,0,0,2009,2009m12
746210,1,0,0,0,2011,2011m3
746210,0,0,0,0,2011,2011m12
746210,0,0,0,0,2012,2012m12
746210,0,0,0,0,2013,2013m12
746210,0,0,0,0,2014,2014m12
746210,0,0,0,0,2015,2015m12
746210,0,0,0,0,2016,2016m12
746210,0,0,0,0,2017,2017m12
746210,0,0,0,0,2018,2018m12
746210,0,0,0,0,2019,2019m12
746210,0,0,0,0,2020,2020m12
746210,0,0,0,0,2021,2021m12
746210,0,0,0,0,2022,2022m12
746210,0,0,0,0,2023,2023m12
746253,0,0,0,0,1996,1996m12
746253,0,0,0,0,1997,1997m12
746253,0,0,0,0,1998,1998m12
746253,0,0,0,0,1999,1999m12
746253,0,0,0,0,2000,2000m12
746253,0,0,0,0,2001,2001m12
746253,0,0,0,0,2002,2002m12
746253,1,0,0,0,2003,2003m12
746253,0,0,0,0,2004,2004m12
746253,0,0,0,0,2005,2005m12
746255,0,0,0,0,1996,1996m8
746255,0,,,,1997,1997m12
746255,0,0,0,0,1998,1998m12
746259,0,,,,1996,1996m12
746259,0,,,,1997,1997m12
746259,0,,,,1998,1998m12
746259,0,,,,1999,1999m12
746259,0,,,,2000,2000m12
746259,0,,,,2001,2001m12
746259,0,,,,2002,2002m12
746259,0,,,,2003,2003m12
746259,0,,,,2004,2004m12
746259,0,,,,2005,2005m12
746259,0,0,0,0,2006,2006m12
746259,0,0,0,0,2007,2007m12
746425,0,,,,1996,1996m12
746425,0,,,,1997,1997m12
746425,0,,,,1998,1998m12
746425,0,0,0,0,1999,1999m12
746425,0,,,,2000,2000m12
746425,0,,,,2001,2001m12
746425,0,0,0,0,2002,2002m12
746481,1,0,1,0,1996,1996m12
746481,0,0,1,0,1997,1997m12
746481,1,0,1,0,1998,1998m12
746481,1,0,1,0,1999,1999m12
746481,1,0,1,0,2000,2000m12
746481,1,0,1,0,2001,2001m12
746481,1,0,1,0,2002,2002m12
746481,1,0,1,0,2003,2003m12
746481,1,0,1,0,2004,2004m12
746514,0,,,,1996,1996m12
746514,0,,,,1997,1997m12
746514,0,,,,1998,1998m12
746514,0,,,,1999,1999m12
746514,0,,,,2000,2000m12
746514,0,,,,2001,2001m12
746514,0,,,,2002,2002m12
746514,0,0,0,0,2003,2003m12
746514,0,,,,2004,2004m12
746514,0,,,,2005,2005m12
746514,0,,,,2006,2006m12
746514,0,0,0,0,2007,2007m12
746514,0,0,0,0,2008,2008m12
746514,0,,,,2009,2009m12
746514,0,,,,2010,2010m12
746514,0,,,,2011,2011m12
746514,0,,,,2012,2012m12
746514,0,0,0,0,2013,2013m12
746514,0,,,,2014,2014m12
746514,0,0,0,0,2015,2015m12
746514,0,0,0,0,2016,2016m12
746514,0,0,0,0,2017,2017m12
746514,0,0,0,0,2018,2018m12
746514,0,0,0,0,2019,2019m12
746514,0,0,1,0,2020,2020m12
746514,0,0,1,0,2021,2021m12
746514,1,0,1,0,2022,2022m12
746514,1,0,1,0,2023,2023m12
746515,0,0,0,0,1996,1996m12
746515,0,0,0,0,1997,1997m12
746515,0,0,0,0,1998,1998m12
746515,0,0,0,0,1999,1999m12
746515,0,0,0,0,2000,2000m12
746515,0,0,0,0,2001,2001m12
746515,0,0,0,0,2002,2002m12
746515,0,1,0,0,2003,2003m12
746515,0,1,0,0,2004,2004m12
746515,0,1,0,0,2005,2005m12
746515,0,1,0,0,2006,2006m12
746515,0,1,0,0,2007,2007m12
746515,0,1,0,0,2008,2008m12
746515,0,1,0,0,2009,2009m12
746515,0,1,0,0,2010,2010m12
746515,0,1,0,0,2011,2011m12
746515,0,1,0,0,2012,2012m12
746515,0,1,0,0,2013,2013m12
746515,0,1,0,0,2014,2014m12
746515,0,1,0,0,2015,2015m12
746515,0,1,0,0,2016,2016m12
746515,0,1,0,0,2017,2017m12
746515,0,1,0,0,2018,2018m12
746515,0,1,0,0,2019,2019m12
746515,0,1,0,0,2020,2020m12
746515,0,1,0,0,2021,2021m12
746515,0,1,0,0,2022,2022m12
746515,0,1,0,0,2023,2023m12
746549,0,,,,1996,1996m6
746549,0,,,,1997,1997m6
746598,0,0,0,0,1996,1996m7
746598,0,0,0,0,1997,1997m7
746598,0,0,0,0,1998,1998m7
746598,0,0,0,0,1999,1999m7
746598,0,1,0,0,2000,2000m7
746598,1,0,0,0,2001,2001m7
746598,1,0,1,0,2002,2002m7
746598,1,0,0,0,2003,2003m7
746598,1,0,0,0,2004,2004m7
746598,1,0,0,0,2005,2005m7
746598,1,1,0,0,2006,2006m7
746598,1,1,0,0,2007,2007m7
746598,1,1,0,0,2008,2008m7
746598,1,1,0,0,2009,2009m7
746598,1,1,0,0,2010,2010m7
746598,1,1,0,0,2011,2011m7
746598,1,1,0,0,2012,2012m7
746598,1,1,0,0,2013,2013m7
746598,1,1,0,0,2014,2014m7
746598,1,1,0,0,2015,2015m7
746598,1,1,0,0,2016,2016m7
746598,1,1,0,0,2017,2017m7
746598,1,1,0,0,2018,2018m7
746598,1,1,0,0,2019,2019m7
746598,1,1,0,0,2020,2020m7
746598,1,1,0,0,2021,2021m7
746598,1,1,0,0,2022,2022m7
746598,1,1,0,0,2023,2023m7
746631,0,,,,1996,1996m12
746631,0,,,,1997,1997m12
746631,0,,,,1998,1998m12
746631,0,,,,1999,1999m12
746631,0,0,0,0,2000,2000m12
746631,0,0,0,0,2001,2001m12
746631,0,,,,2002,2002m12
746631,0,0,0,0,2003,2003m12
746631,0,,,,2004,2004m12
746631,0,,,,2005,2005m12
746631,0,0,0,0,2006,2006m12
746631,0,,,,2007,2007m12
746631,0,0,0,0,2008,2008m12
746631,0,0,0,0,2009,2009m12
746631,0,0,0,0,2010,2010m12
746631,0,0,0,0,2011,2011m12
746631,0,0,0,0,2012,2012m12
746631,0,0,0,0,2013,2013m12
746776,0,,,,1996,1996m12
746776,0,,,,1997,1997m12
746776,1,0,0,0,1998,1998m12
746776,1,0,0,0,1999,1999m12
746776,1,0,0,0,2000,2000m12
746782,0,0,0,0,2000,2000m2
746782,0,0,0,0,2001,2001m2
746782,1,1,0,0,2002,2002m2
746782,1,1,0,0,2003,2003m2
746782,1,1,0,0,2004,2004m2
746782,1,1,0,0,2005,2005m2
746782,1,1,0,0,2006,2006m2
746782,1,1,0,0,2007,2007m2
746834,0,,,,1996,1996m12
746834,0,,,,1997,1997m12
746834,0,0,0,0,1998,1998m12
746834,0,0,0,0,1999,1999m12
746834,0,0,0,0,2000,2000m12
746834,0,0,0,0,2001,2001m12
746834,0,,,,2002,2002m12
746834,0,0,0,0,2003,2003m12
746834,0,0,0,0,2004,2004m12
746834,0,0,0,0,2005,2005m12
746834,0,0,0,0,2006,2006m12
746834,0,0,0,0,2007,2007m12
746834,0,0,0,0,2008,2008m12
746834,0,0,0,0,2009,2009m12
746834,0,0,0,0,2010,2010m12
746838,1,1,1,0,1996,1996m12
746838,1,1,0,0,1997,1997m12
746838,1,1,0,0,1998,1998m12
746838,1,1,1,0,1999,1999m12
746838,1,1,1,0,2000,2000m12
746838,1,1,1,0,2001,2001m12
746838,0,0,0,0,2002,2002m12
746838,1,1,0,0,2003,2003m12
746838,1,1,0,0,2004,2004m12
746838,0,0,0,0,2005,2005m12
746838,0,0,0,0,2006,2006m12
746838,1,1,0,0,2007,2007m12
746838,1,1,0,0,2008,2008m12
746838,0,0,0,0,2009,2009m12
746838,0,0,0,0,2010,2010m12
746838,0,0,0,0,2011,2011m12
746838,1,1,0,0,2012,2012m12
746838,1,1,0,0,2013,2013m12
746838,1,1,0,0,2014,2014m12
746838,0,0,0,0,2015,2015m12
746838,1,1,0,0,2016,2016m12
746838,1,1,0,0,2017,2017m12
746838,1,1,0,0,2018,2018m12
746838,1,1,0,0,2019,2019m12
746838,0,1,0,0,2020,2020m12
746838,0,1,0,0,2021,2021m12
746838,0,1,0,0,2022,2022m12
746838,1,1,0,0,2023,2023m12
746961,1,1,1,0,1996,1996m12
746961,1,1,0,0,1997,1997m12
746967,0,0,0,0,1996,1996m9
746967,0,0,0,0,1997,1997m9
746967,0,0,0,0,1998,1998m9
746967,0,0,0,0,1999,1999m9
746967,0,0,0,0,2000,2000m9
746967,0,0,0,0,2001,2001m9
746967,0,0,0,0,2002,2002m9
746967,0,0,0,0,2003,2003m8
746967,0,0,0,0,2003,2003m9
746967,0,0,0,0,2004,2004m9
746967,0,,,,2005,2005m9
746967,0,0,0,0,2006,2006m9
746967,0,0,0,0,2007,2007m9
746967,1,0,0,0,2008,2008m9
746967,0,,,,2009,2009m9
746967,0,,,,2010,2010m9
746967,0,0,0,0,2011,2011m9
746967,0,0,0,0,2012,2012m9
746967,0,0,0,0,2013,2013m9
746969,1,1,1,0,1996,1996m12
746969,1,1,1,0,1997,1997m12
746969,0,0,0,0,1998,1998m12
746969,0,0,0,0,1999,1999m12
747159,0,0,0,0,1996,1996m12
747159,0,0,0,0,1997,1997m12
747159,0,0,0,0,1998,1998m12
747159,0,0,0,0,1999,1999m12
747159,0,0,0,0,2000,2000m12
747159,0,0,1,0,2001,2001m12
747159,0,0,0,0,2002,2002m12
747159,0,,,,2003,2003m12
747159,0,,,,2004,2004m12
747159,0,,,,2005,2005m12
747159,0,,,,2006,2006m12
747159,0,,,,2007,2007m12
747159,0,,,,2008,2008m12
747159,0,,,,2009,2009m12
747159,0,,,,2010,2010m12
747159,0,,,,2011,2011m12
747159,0,,,,2012,2012m12
747159,0,,,,2013,2013m12
747159,0,,,,2014,2014m12
747159,0,,,,2015,2015m12
747159,0,,,,2016,2016m12
747159,0,,,,2017,2017m11
747178,0,0,0,0,1996,1996m12
747178,0,0,0,0,1997,1997m12
747178,1,0,0,0,1998,1998m12
747178,0,0,0,0,1999,1999m12
747201,0,,,,1997,1997m11
747201,0,,,,1998,1998m11
747201,0,,,,1999,1999m11
747205,0,0,0,0,1996,1996m12
747205,0,0,1,0,1997,1997m12
747205,0,0,1,0,1998,1998m12
747205,0,0,1,0,1999,1999m12
747205,0,0,1,0,2000,2000m12
747345,0,0,0,0,1996,1996m12
747345,0,0,0,0,1997,1997m12
747345,0,0,0,0,1998,1998m12
747345,0,0,0,0,1999,1999m12
747345,0,0,0,0,2000,2000m12
747345,0,0,0,0,2001,2001m12
747345,0,0,0,0,2002,2002m12
747345,0,0,0,0,2003,2003m12
747345,0,,,,2004,2004m12
747345,0,,,,2005,2005m12
747345,0,0,0,0,2006,2006m12
747345,0,0,0,0,2007,2007m12
747345,0,0,0,0,2008,2008m12
747345,0,0,0,0,2009,2009m12
747435,0,,,,1996,1996m12
747435,0,,,,1997,1997m12
747435,0,,,,1998,1998m12
747435,0,,,,1999,1999m12
747435,0,0,0,0,2000,2000m12
747435,0,0,0,0,2001,2001m12
747435,0,0,0,0,2002,2002m12
747435,0,,,,2003,2003m12
747435,0,,,,2004,2004m12
747435,0,,,,2005,2005m12
747435,0,0,0,0,2006,2006m12
747435,0,0,0,0,2007,2007m12
747435,0,0,0,0,2008,2008m12
747540,0,0,0,0,1996,1996m11
747540,0,0,0,0,1997,1997m11
747540,0,0,0,0,1998,1998m11
747540,0,0,0,0,1999,1999m11
747540,0,,,,1999,1999m12
747540,0,,,,2001,2001m11
747540,0,,,,2002,2002m11
747540,0,,,,2003,2003m11
747540,0,,,,2010,2010m11
747540,0,,,,2011,2011m11
747540,0,,,,2012,2012m11
747540,0,,,,2013,2013m11
747540,0,,,,2014,2014m11
747540,0,,,,2015,2015m11
747540,0,,,,2016,2016m11
747540,0,,,,2017,2017m11
747540,0,,,,2018,2018m11
747540,0,,,,2019,2019m11
747540,0,,,,2020,2020m11
747540,0,0,0,0,2021,2021m11
747540,0,0,0,0,2022,2022m11
747540,0,0,0,0,2023,2023m11
747574,0,,,,1997,1997m2
747574,0,,,,1998,1998m2
747574,0,,,,1999,1999m2
747574,0,,,,2000,2000m2
747574,0,,,,2004,2004m2
747605,0,,,,1996,1996m12
747605,0,,,,1997,1997m12
747605,0,,,,1998,1998m12
747605,0,,,,1999,1999m12
747605,0,0,0,0,2000,2000m12
747605,0,,,,2001,2001m12
747605,0,,,,2002,2002m12
747605,0,0,0,0,2003,2003m12
747605,0,0,0,0,2004,2004m12
747605,0,,,,2005,2005m12
747605,0,,,,2006,2006m12
747605,0,,,,2007,2007m12
747605,0,,,,2008,2008m12
747605,0,0,0,0,2009,2009m12
747605,0,0,0,0,2010,2010m12
747605,0,,,,2011,2011m12
747605,0,,,,2012,2012m12
747675,0,,,,1996,1996m5
747680,0,,,,1996,1996m12
747680,0,,,,1997,1997m12
747680,0,,,,1998,1998m12
747680,0,,,,1999,1999m12
747680,0,0,0,0,2000,2000m12
747729,0,,,,1996,1996m12
747729,0,,,,1997,1997m12
747729,0,,,,1998,1998m12
747729,0,,,,1999,1999m12
747729,0,0,0,0,2000,2000m12
747952,0,,,,1996,1996m12
747952,0,,,,1997,1997m12
747952,0,0,0,0,1998,1998m12
747952,0,0,0,0,1999,1999m12
748015,0,0,0,0,1996,1996m11
748015,0,0,0,0,1997,1997m11
748015,1,1,1,0,1998,1998m11
748015,1,1,1,0,1999,1999m11
748015,1,1,1,0,2000,2000m11
748015,1,0,1,0,2001,2001m11
748015,1,0,1,0,2002,2002m11
748015,1,0,1,0,2003,2003m11
748015,1,1,1,0,2006,2006m11
748015,1,1,1,0,2007,2007m11
748015,1,1,1,0,2008,2008m11
748015,1,1,1,0,2009,2009m11
748015,1,1,1,0,2010,2010m11
748015,1,1,1,1,2011,2011m11
748015,1,1,1,1,2012,2012m11
748055,0,,,,1996,1996m12
748055,0,,,,1997,1997m12
748055,0,0,0,0,1998,1998m12
748055,0,0,0,0,1999,1999m12
748055,0,0,0,0,2000,2000m12
748055,0,0,0,0,2001,2001m12
748055,0,0,0,0,2002,2002m12
748055,0,0,0,0,2003,2003m12
748055,0,0,0,0,2004,2004m12
748055,0,0,0,0,2005,2005m12
748055,0,0,0,0,2006,2006m12
748055,1,0,0,0,2007,2007m12
748103,0,,,,1996,1996m4
748103,0,,,,1997,1997m4
748103,0,0,0,0,1998,1998m4
748103,0,0,0,0,1999,1999m4
748103,0,0,0,0,2000,2000m4
748103,0,0,0,0,2001,2001m4
748210,0,,,,2000,2000m2
748210,0,,,,2000,2000m12
748210,0,,,,2001,2001m12
748212,0,0,0,0,1996,1996m9
748212,0,0,0,0,1997,1997m9
748212,0,,,,1998,1998m9
748212,0,0,0,0,1999,1999m9
748212,0,0,0,0,2000,2000m9
748212,0,0,0,0,2001,2001m9
748212,0,,,,2002,2002m9
748212,0,,,,2003,2003m9
748218,0,0,0,0,1996,1996m12
748218,0,,,,1997,1997m12
748218,0,,,,1998,1998m12
748218,0,,,,1999,1999m12
748218,0,0,0,0,2000,2000m12
748218,0,0,0,0,2001,2001m12
748218,0,0,0,0,2002,2002m12
748268,0,,,,1996,1996m12
748268,0,,,,1997,1997m12
748268,0,,,,1999,1999m12
748268,0,0,0,0,2000,2000m12
748268,0,0,0,0,2001,2001m12
748268,0,,,,2002,2002m12
748268,0,0,0,0,2003,2003m12
748268,0,,,,2004,2004m12
748268,0,,,,2005,2005m12
748268,0,,,,2006,2006m12
748268,0,,,,2007,2007m12
748268,0,,,,2008,2008m12
748268,0,,,,2009,2009m12
748268,0,,,,2010,2010m12
748268,0,,,,2011,2011m12
748268,0,,,,2012,2012m12
748268,0,0,0,0,2013,2013m12
748268,0,0,0,0,2014,2014m12
748268,1,0,0,0,2015,2015m12
748268,0,0,0,0,2016,2016m12
748268,0,0,0,0,2017,2017m12
748268,0,0,0,0,2018,2018m12
748268,0,0,0,0,2020,2020m4
748268,0,0,0,0,2021,2021m4
748268,0,0,0,0,2022,2022m4
748268,0,0,0,0,2023,2023m4
748268,0,0,0,0,2024,2024m4
748270,0,,,,1996,1996m3
748270,0,,,,1997,1997m3
748270,0,,,,1998,1998m3
748270,0,,,,1999,1999m3
748270,0,,,,2000,2000m3
748270,0,,,,2001,2001m3
748270,0,,,,2002,2002m3
748270,0,,,,2003,2003m3
748270,0,,,,2004,2004m3
748270,0,,,,2005,2005m3
748270,0,,,,2006,2006m3
748270,0,0,0,0,2007,2007m3
748270,1,0,1,0,2008,2008m3
748270,1,0,1,0,2009,2009m3
748270,1,0,1,0,2010,2010m3
748270,1,0,1,0,2011,2011m3
748270,0,0,0,0,2012,2012m3
748270,0,0,0,0,2013,2013m3
748270,0,0,0,0,2014,2014m3
748501,0,0,0,0,1996,1996m12
748501,0,0,0,0,1997,1997m12
748501,0,0,0,0,1998,1998m12
748524,0,,,,1996,1996m12
748524,0,,,,1997,1997m12
748524,0,,,,1998,1998m12
748524,0,,,,1999,1999m12
748524,0,0,0,0,2000,2000m12
748580,0,,,,1996,1996m12
748580,0,,,,1997,1997m12
748580,0,0,0,1,1998,1998m12
748580,0,0,0,1,1999,1999m12
748580,0,0,0,1,2000,2000m12
748580,0,0,0,1,2001,2001m12
748580,0,0,0,1,2002,2002m12
748580,0,0,0,1,2003,2003m12
748580,0,0,0,1,2004,2004m12
748580,0,0,0,1,2005,2005m12
748580,0,0,0,1,2006,2006m12
748580,0,0,0,1,2007,2007m12
748592,0,0,0,0,1996,1996m12
748592,0,0,0,0,1997,1997m12
748592,0,0,0,0,1998,1998m12
748592,0,0,0,0,1999,1999m12
748592,0,0,0,0,2000,2000m12
748592,0,0,0,0,2001,2001m12
748592,0,0,0,0,2002,2002m12
748592,0,0,0,0,2003,2003m12
748592,0,0,0,0,2004,2004m12
748592,0,0,0,0,2005,2005m12
748592,0,0,0,0,2006,2006m12
748592,0,0,0,0,2007,2007m12
748592,0,0,0,0,2008,2008m12
748592,0,0,0,0,2009,2009m12
748592,0,0,0,0,2010,2010m12
748592,0,0,0,0,2011,2011m12
748592,0,0,0,0,2012,2012m12
748592,0,0,0,0,2013,2013m12
748592,0,0,0,0,2014,2014m12
748592,0,,,,2015,2015m12
748592,0,,,,2016,2016m12
748592,0,0,0,0,2017,2017m12
748592,0,,,,2018,2018m12
748592,0,0,0,0,2019,2019m12
748592,0,0,0,0,2020,2020m12
748592,0,0,0,0,2021,2021m12
748592,0,0,0,0,2022,2022m12
748592,0,0,0,0,2023,2023m12
748714,0,0,0,0,1996,1996m3
748714,0,0,0,0,1997,1997m3
748714,0,0,0,0,1998,1998m3
748714,0,0,0,0,1999,1999m3
748714,0,0,0,0,2000,2000m3
748714,0,0,0,0,2001,2001m3
748714,1,0,1,0,2006,2006m12
748714,1,0,1,0,2007,2007m12
748714,1,0,1,0,2008,2008m12
748714,1,0,1,0,2009,2009m12
748714,1,0,1,0,2010,2010m12
748790,0,,,,1996,1996m12
748790,0,,,,1997,1997m12
748790,0,0,0,0,1998,1998m12
748790,0,0,0,0,1999,1999m12
748790,0,0,0,0,2000,2000m12
748790,0,,,,2001,2001m12
748790,0,,,,2002,2002m12
748790,0,0,0,0,2003,2003m12
748790,0,0,0,0,2004,2004m12
